1,0.697851
2,0.696150
3,0.694455
4,0.692766
5,0.691081
6,0.689401
7,0.687725
8,0.686053
9,0.684385
10,0.682720
11,0.681057
12,0.679397
13,0.677740
14,0.676084
15,0.674430
16,0.672777
17,0.671125
18,0.669473
19,0.667822
20,0.666171
21,0.664519
22,0.662867
23,0.661214
24,0.659560
25,0.657904
26,0.656246
27,0.654586
28,0.652924
29,0.651259
30,0.649590
31,0.647919
32,0.646244
33,0.644565
34,0.642881
35,0.641193
36,0.639500
37,0.637802
38,0.636099
39,0.634390
40,0.632675
41,0.630953
42,0.629225
43,0.627490
44,0.625747
45,0.623997
46,0.622240
47,0.620474
48,0.618699
49,0.616916
50,0.615124
51,0.613322
52,0.611511
53,0.609690
54,0.607858
55,0.606016
56,0.604162
57,0.602297
58,0.600421
59,0.598533
60,0.596633
61,0.594719
62,0.592793
63,0.590854
64,0.588901
65,0.586934
66,0.584953
67,0.582957
68,0.580947
69,0.578920
70,0.576879
71,0.574821
72,0.572746
73,0.570655
74,0.568547
75,0.566421
76,0.564277
77,0.562115
78,0.559934
79,0.557735
80,0.555515
81,0.553276
82,0.551017
83,0.548737
84,0.546436
85,0.544113
86,0.541769
87,0.539402
88,0.537012
89,0.534600
90,0.532163
91,0.529703
92,0.527218
93,0.524709
94,0.522174
95,0.519613
96,0.517026
97,0.514412
98,0.511771
99,0.509102
100,0.506405
101,0.503680
102,0.500925
103,0.498141
104,0.495327
105,0.492482
106,0.489606
107,0.486699
108,0.483760
109,0.480788
110,0.477783
111,0.474744
112,0.471672
113,0.468564
114,0.465422
115,0.462244
116,0.459030
117,0.455779
118,0.452491
119,0.449165
120,0.445801
121,0.442398
122,0.438955
123,0.435473
124,0.431951
125,0.428387
126,0.424783
127,0.421136
128,0.417447
129,0.413714
130,0.409939
131,0.406119
132,0.402255
133,0.398346
134,0.394391
135,0.390391
136,0.386344
137,0.382250
138,0.378109
139,0.373920
140,0.369683
141,0.365398
142,0.361063
143,0.356679
144,0.352246
145,0.347762
146,0.343228
147,0.338643
148,0.334008
149,0.329321
150,0.324582
151,0.319793
152,0.314951
153,0.310057
154,0.305111
155,0.300114
156,0.295064
157,0.289961
158,0.284807
159,0.279601
160,0.274343
161,0.269033
162,0.263672
163,0.258259
164,0.252796
165,0.247282
166,0.241719
167,0.236106
168,0.230444
169,0.224734
170,0.218976
171,0.213172
172,0.207322
173,0.201428
174,0.195490
175,0.189509
176,0.183487
177,0.177425
178,0.171324
179,0.165186
180,0.159013
181,0.152806
182,0.146567
183,0.140298
184,0.134001
185,0.127679
186,0.121333
187,0.114966
188,0.108580
189,0.102178
190,0.095763
191,0.089338
192,0.082905
193,0.076469
194,0.070031
195,0.063596
196,0.057167
197,0.050747
198,0.044341
199,0.037951
200,0.031583
201,0.025240
202,0.018927
203,0.012647
204,0.006406
205,0.000207
206,0.000000
207,0.000000
208,0.000000
209,0.000000
210,0.000000
211,0.000000
212,0.000000
213,0.000000
214,0.000000
215,0.000000
216,0.000000
217,0.000000
218,0.000000
219,0.000000
220,0.000000
221,0.000000
222,0.000000
223,0.000000
224,0.000000
225,0.000000
226,0.000000
227,0.000000
228,0.000000
229,0.000000
230,0.000000
231,0.000000
232,0.000000
233,0.000000
234,0.000000
235,0.000000
236,0.000000
237,0.000000
238,0.000000
239,0.000000
240,0.000000
241,0.000000
242,0.000000
243,0.000000
244,0.000000
245,0.000000
246,0.000000
247,0.000000
248,0.000000
249,0.000000
250,0.000000
251,58027492.000000
252,0.000000
253,-17819044325165560515365561171968.000000
254,0.000000
255,-0.000000
256,0.000000
257,0.000000
258,0.000000
259,-17686623426588252494084945477632.000000
260,0.000000
261,0.000000
262,0.000000
263,0.000000
264,0.000000
265,0.000000
266,0.000000
267,0.000000
268,0.000000
269,0.000000
270,0.000000
271,-17679776070745955234439409696768.000000
272,0.000000
273,0.000000
274,0.000000
275,0.000000
276,0.000000
277,0.000000
278,0.000000
279,-0.000000
280,0.000000
281,0.000000
282,0.000000
283,0.000000
284,0.000000
285,0.000000
286,0.000000
287,0.000000
288,0.000000
289,0.000000
290,0.000000
291,0.000000
292,0.000000
293,0.000000
294,0.000000
295,0.000000
296,0.000000
297,0.000000
298,0.000000
299,-44616994088016133893323227136.000000
300,0.000000
